(574684,574741)
(574767,574856)
(574870,574884)
(574893,574952)
(574968,575110)
(575135,575160)
(575165,575172)
(575179,575204)
(575226,575313)
(575318,575363)
(575401,575508)
(575530,575547)
(575560,575599)
(575613,575626)
(575646,575672)
(575680,575721)
(575742,575749)
(575758,575872)
(575893,576207)
(576218,576331)
(576339,576577)
(576597,576607)
(576618,576632)
(576651,576714)
(576740,576762)
(576799,576810)
(576820,576861)
(576877,576895)
(576937,576970)
(576979,576987)
(576997,577044)
(577057,577071)
(577078,577112)
(577126,577140)
(577153,577170)
(577192,577195)
(577213,577238)
(577272,577278)
(577303,577310)
(577330,577464)
(577470,577472)
(577530,577542)
(577552,577554)
(577560,577602)
(577608,577652)
(577684,577686)
(577696,577736)
(577746,577749)
(577765,577890)
(577898,578052)
(578061,578162)
(578182,578205)
(578247,578492)
(578503,578507)
(578540,578552)
(578570,578593)
(578625,578662)
(578670,578684)
(578697,578734)
(578768,578775)
(578808,578846)
(578859,578876)
(578889,578913)
(578930,578995)
(579004,579033)
(579058,579066)
(579088,579157)
(579168,579175)
(579228,579269)
(579282,579328)
(579357,579450)
(579462,579530)
(579565,579590)
(579615,579618)
(579655,579673)
(579705,579730)
(579766,579777)
(579808,579835)
(579851,579908)
(579920,579962)
(580005,580074)
(580086,580090)
(580105,580137)
(580142,580187)
(580223,580244)
(580249,580265)
(580272,580320)
(580329,580337)
(580360,580380)
(580405,580421)
(580449,581087)
(581104,581338)
(581349,581550)
(581559,582334)
(582341,582353)
(582369,582435)
(582444,582558)
(582597,582662)
(582673,582714)
(582736,582795)
(582872,582892)
(582906,582960)
(582993,583037)
(583050,583087)
(583096,583101)
(583114,583186)
(583210,583301)
(583318,583415)
(583426,583444)
(583474,583519)
(583531,583555)
(583572,583591)
(583604,583664)
(583675,583703)
(583747,583796)
(583804,583824)
(583834,583864)
(583885,583918)
(583953,584063)
(584088,584096)
(584122,584138)
(584146,584153)
(584171,584187)
(584205,584217)
(584230,584237)
(584247,584255)
(584269,584281)
(584316,584551)
(584569,584688)
(584695,584707)
(584731,584747)
(584761,584929)
(584940,585137)
(585151,585158)
(585175,585214)
(585224,585233)
(585244,585296)
(585315,585594)
(585601,585839)
(585845,585908)
(585921,586153)
(586167,586175)
(586258,586276)
(586282,586312)
(586336,586363)
(586381,586405)
(586466,586521)
(586546,586550)
(586576,586578)
(586585,586597)
(586607,586638)
(586656,586677)
(586690,586714)
(586725,586794)
(586813,586912)
(586974,586996)
(587007,587014)
(587020,587034)
(587072,587081)
(587093,587185)
(587221,587323)
(587355,587404)
(587416,587430)
(587454,587568)
(587577,587581)
(587613,587676)
(587731,587766)
(587796,587824)
(587848,587877)
(587886,587911)
(587932,587984)
(588004,588023)
(588030,588097)
(588121,588135)
(588142,588259)
(588273,588281)
(588295,588320)
(588334,588536)
(588548,588557)
(588565,588589)
(588603,588603)
(588630,588633)
(588649,588661)
(588684,588685)
(588694,588735)
(588763,588794)
(588834,588845)
(588859,588894)
(588909,588910)
(588924,588933)
(588960,588974)
(588987,589457)
(589473,589501)
(589521,590656)
(590668,591149)
(591181,591527)
(591540,591547)
(591553,592056)
(592069,592348)
(592356,592369)
(592426,592478)
(592486,592531)
(592543,592577)
(592609,592646)
(592702,592722)
(592734,592852)
(592866,592981)
(592996,593025)
(593064,593089)
(593112,593553)
(593559,593564)
(593579,593597)
(593610,593636)
(593651,593677)
(593689,593701)
(593718,593722)
(593755,593766)
(593794,593809)
(593823,593894)
(593904,593909)
(593925,593973)
(593985,593988)
(593997,594049)
(594061,594076)
(594090,594098)
(594145,594197)
(594229,594269)
(594288,594317)
(594326,594385)
(594391,594450)
(594475,594489)
(594598,594603)
(594631,594671)
(594691,594765)
(594798,594803)
(594822,594873)
(594906,594926)
(594935,595039)
(595071,595143)
(595152,595196)
(595206,595256)
(595267,595271)
(595282,595304)
(595312,595356)
(595375,595481)
(595498,595514)
(595522,595546)
(595565,595571)
(595576,595581)
(595592,595618)
(595632,595633)
(595683,595712)
(595731,595731)
(595753,595772)
(595798,595883)
(595914,595985)
(596038,596060)
(596082,596229)
(596236,596293)
(596319,596335)
(596353,596362)
(596407,596452)
(596502,596526)
(596539,596572)
(596584,596617)
(596644,596652)
(596671,596688)
(596704,596729)
(596749,596776)
(596787,596821)
(596853,596857)
(596890,596984)
(596995,597018)
(597028,597047)
(597070,597171)
(597179,597336)
(597355,597572)
(597579,597649)
(597668,597968)
(597978,598010)
(598044,598059)
(598111,598216)
(598228,598246)
(598267,598356)
(598374,598459)
(598510,598702)
(598735,598741)
(598756,598784)
(598800,598837)
(598852,598859)
(598876,598881)
(598914,598941)
(598953,598996)
(599018,599299)
(599304,599336)
(599353,599449)
(599455,599482)
(599488,599562)
(599580,599606)
(599617,599695)
(599704,599878)
(599888,599905)
(599965,600001)
(600028,600084)
(600124,600158)
(600193,600263)
(600274,600423)
(600438,600446)
(600460,600464)
(600486,600486)
(600504,600530)
(600544,600566)
(600591,600600)
(600606,600630)
(600639,600646)
(600652,600666)
(600687,600727)
(600759,600768)
(600777,600800)
(600819,600945)
(600966,601574)
(601585,601742)
(601786,601904)
(601925,601944)
(601951,601962)
(601968,601974)
(601981,601994)
(602014,602063)
(602080,602098)
(602112,602124)
(602152,602215)
(602224,602254)
(602275,602285)
(602298,602322)
(602335,602370)
(602382,602396)
(602416,602464)
(602484,602540)
(602546,602558)
(602611,602627)
(602635,602664)
(602687,602732)
(602751,602767)
(602772,602806)
(602823,602917)
(602931,603000)
(603036,603086)
(603103,603208)
(603216,603468)
(603473,603693)
(603700,603726)
(603741,603869)
(603879,603956)
(603972,604366)
(604384,604388)
(604403,604499)
(604510,604551)
(604566,604662)
(604675,604692)
(604728,604797)
(604819,604864)
(604882,604934)
(604954,605071)
(605080,605101)
(605119,605141)
(605179,605181)
(605217,605220)
(605254,605300)
(605323,605373)
(605403,605414)
(605452,605471)
(605483,605604)
(605613,605622)
(605629,605835)
(605842,605867)
(605885,606000)
(606023,606099)
(606149,606265)
(606280,606299)
(606325,606344)
(606364,606377)
(606383,606495)
(606512,606642)
(606667,606693)
(606700,606815)
(606838,606920)
(606982,607004)
(607048,607075)
(607089,607118)
(607141,607156)
(607222,607238)
(607294,607312)
(607327,607414)
(607424,607551)
(607559,607574)
(607582,607613)
(607627,607668)
(607696,607748)
(607757,607816)
(607828,607860)
(607867,607876)
(607882,607943)
(607953,608050)
(608071,608176)
(608219,608224)
(608233,608248)
(608262,608422)
(608442,608513)
(608536,608607)
(608631,608670)
(608685,608721)
(608743,608794)
(608817,608877)
(608913,608967)
(608997,609018)
(609051,609062)
(609079,609146)
(609207,609227)
(609234,609257)
(609274,609371)
(609376,609488)
(609495,609525)
(609541,609724)
(609746,609767)
(609778,609823)
(609846,609933)
(609939,609945)
(609973,609995)
(610012,610076)
(610137,610168)
(610178,610184)
(610194,610225)
(610231,610235)
(610255,610270)
(610304,610361)
(610375,610608)
(610613,610633)
(610648,610678)
(610695,610742)
(610752,610783)
(610795,610820)
(610826,610850)
(610870,610910)
(610927,610954)
(610963,610980)
(611022,611102)
(611113,611158)
(611191,611840)
(611853,611999)
(612019,612191)
(612211,612380)
(612386,613084)
(613095,613156)
(613183,613198)
(613242,613283)
(613314,613381)
(613438,613454)
(613462,613515)
(613570,613597)
(613667,613675)
(613680,613693)
(613720,613722)
(613732,613755)
(613788,613818)
(613827,613888)
(613906,613925)
(613941,613949)
(613954,614020)
(614049,614081)
(614106,614131)
(614158,614214)
(614227,614482)
(614493,614661)
(614680,614811)
(614841,615123)
(615141,615182)
(615189,615390)
(615400,615472)
(615493,615546)
(615558,615611)
(615625,615681)
(615689,615700)
(615720,615730)
(615750,615885)
(615925,615930)
(615954,615965)
(615975,616065)
(616072,616083)
(616107,616135)
(616150,616153)
(616179,616206)
(616221,616231)
(616239,616276)
(616287,616337)
(616365,616387)
(616395,616395)
(616418,616569)
(616596,616609)
(616632,616632)
(616642,616662)
(616677,616680)
(616687,616732)
(616750,616806)
(616811,616831)
(616836,616883)
(616901,616922)
(616929,616968)
(616981,617011)
(617027,617054)
(617062,617085)
(617096,617111)
(617119,617164)
(617173,617282)
(617301,617451)
(617458,617602)
(617611,617636)
(617659,617744)
(617755,617788)
(617832,617844)
(617877,617944)
(617971,617985)
(617995,618051)
(618066,618073)
(618082,618131)
(618144,618193)
(618220,618332)
(618342,618725)
(618743,619079)
(619098,619139)
(619145,619183)
(619198,619205)
(619225,619236)
(619244,619291)
(619306,619315)
(619329,619362)
(619369,619390)
(619398,619520)
(619534,619614)
(619651,619654)
(619699,619720)
(619735,619826)
(619855,619878)
(619884,619914)
(619936,620041)
(620056,620064)
(620080,620129)
(620139,620190)
(620196,620206)
(620211,620215)
(620233,620285)
(620350,620374)
(620416,620496)
(620510,620527)
(620536,620539)
(620545,620547)
(620598,620615)
(620634,620726)
(620739,620760)
(620771,620810)
(620826,620852)
(620869,620896)
(620914,621059)
(621075,621100)
(621111,621147)
(621180,621211)
(621229,621259)
(621270,621301)
(621307,621379)
(621388,621473)
(621550,621589)
(621634,621700)
(621712,621737)
(621744,621762)
(621787,621829)
(621848,621953)
(621963,622676)
(622702,623683)
(623691,623797)
(623829,624489)
(624526,624555)
(624564,624590)
(624599,624638)
(624651,624786)
(624829,624850)
(624859,624916)
(624925,625035)
(625050,625146)
(625161,625179)
(625194,625210)
(625216,625348)
(625402,625418)
(625432,625455)
(625464,625497)
(625548,625715)
(625758,625778)
(625795,625812)
(625833,625842)
(625855,625858)
(625866,625892)
(625912,625924)
(625948,625981)
(625998,626114)
(626125,626164)
(626193,626361)
(626367,626409)
(626421,626568)
(626596,626599)
(626615,626654)
(626670,626757)
(626764,626778)
(626815,626839)
(626845,626876)
(626892,626892)
(626911,626944)
(626953,626983)
(626997,627100)
(627141,627152)
(627163,627173)
(627181,627260)
(627367,627454)
(627478,627490)
(627553,627580)
(627619,627627)
(627690,628020)
(628062,628065)
(628114,628123)
(628134,628161)
(628213,628215)
(628221,628278)
(628296,628393)
(628434,628464)
(628476,628607)
(628620,628627)
(628657,628675)
(628725,628773)
(628800,628806)
(628815,628891)
(628899,628948)
(628955,628989)
(628999,629018)
(629029,629042)
(629054,629071)
(629109,629131)
(629161,629196)
(629206,629231)
(629262,629332)
(629362,629464)
(629494,629572)
(629605,629642)
(629682,629683)
(629691,629705)
(629722,629755)
(629773,629790)
(629829,629841)
(629862,629879)
(629917,629923)
(629952,629970)
(629996,630055)
(630070,630073)
(630105,630122)
(630175,630190)
(630208,630211)
(630255,630283)
(630294,630321)
(630331,630346)
(630354,630375)
(630392,630398)
(630414,630415)
(630454,630457)
(630484,630539)
(630595,630602)
(630620,630646)
(630690,630721)
(630737,630752)
(630760,630780)
(630793,630802)
(630839,630847)
(630856,630927)
(630943,630966)
(630982,631006)
(631032,631091)
(631105,631144)
(631155,631178)
(631198,631219)
(631233,631275)
(631294,631405)
(631421,631435)
(631458,631526)
(631543,631647)
(631686,631692)
(631703,631734)
(631760,631895)
(631911,632099)
(632116,632162)
(632170,632193)
(632239,632278)
(632288,632329)
(632349,632375)
(632388,632422)
(632443,632574)
(632586,632597)
(632653,632668)
(632701,632732)
(632773,632788)
(632802,632974)
(632979,633183)
(633193,633411)
(633433,633562)
(633567,634102)
(634116,634177)
(634191,634201)
(634216,634276)
(634283,634326)
(634359,634371)
(634381,634392)
(634411,634571)
(634603,634655)
(634681,634751)
(634758,634763)
(634779,634831)
(634837,634852)
(634873,634885)
(634918,634930)
(634939,634971)
(634990,635022)
(635041,635069)
(635077,635081)
(635095,635144)
(635162,635180)
(635201,635208)
(635237,635250)
(635259,635288)
(635325,635335)
(635341,635350)
(635395,635444)
(635467,635499)
(635528,635557)
(635590,635630)
(635659,635691)
(635722,635724)
(635757,635763)
(635769,635774)
(635794,635813)
(635850,635868)
(635874,635888)
(635914,635922)
(635935,635960)
(635974,636008)
(636072,636211)
(636219,636242)
(636255,636262)
(636274,636430)
(636436,636660)
(636684,636861)
(636875,636893)
(636904,637009)
(637023,637042)
(637048,637225)
(637270,637288)
(637293,637372)
(637384,637488)
(637545,637714)
(637722,638119)
(638132,638323)
(638343,638399)
(638416,638428)
(638454,638572)
(638623,638628)
(638647,638740)
(638763,638790)
(638800,638838)
(638851,638925)
(638943,638977)
(638989,639003)
(639010,639193)
(639220,639369)
(639389,639401)
(639426,639448)
(639496,639512)
(639523,639540)
(639559,639584)
(639598,639627)
(639646,639694)
(639712,639758)
(639768,639788)
(639808,639914)
(639940,639992)
(639999,640031)
(640040,640073)
(640089,640101)
(640115,640138)
(640158,640181)
(640218,640280)
(640317,640336)
(640360,640375)
(640391,640476)
(640506,640550)
(640563,640582)
(640609,640628)
(640689,640734)
(640770,640837)
(640849,640871)
(640888,640922)
(640930,640933)
(640960,640985)
(641002,641019)
(641043,641053)
(641095,641103)
(641119,641126)
(641195,641221)
(641230,641256)
(641279,641301)
(641346,641359)
(641371,641380)
(641397,641407)
(641446,641461)
(641467,641504)
(641524,641536)
(641554,641564)
(641596,641640)
(641671,641681)
(641713,641716)
(641735,641762)
(641775,641811)
(641832,641879)
(641902,641913)
(641929,641937)
(641947,641951)
(641980,641996)
(642016,642032)
(642042,642062)
(642088,642120)
(642135,642187)
(642195,642213)
(642247,642249)
(642256,642271)
(642315,642362)
(642369,642416)
(642424,642474)
(642484,642492)
(642503,642524)
(642546,642558)
(642566,642624)
(642644,642686)
(642700,642729)
(642737,642775)
(642799,642806)
(642813,642822)
(642830,642890)
(642904,642982)
(643006,643052)
(643070,643107)
(643114,643176)
(643202,643248)
(643264,643348)
(643390,643449)
(643474,643505)
(643513,643522)
(643584,643623)
(643663,643680)
(643717,643761)
(643824,643916)
(643933,644065)
(644080,644196)
(644206,644230)
(644242,644250)
(644305,644336)
(644362,644368)
(644389,644417)
(644425,644466)
(644471,644514)
(644530,644606)
(644629,644700)
(644709,644777)
(644793,644823)
(644842,644853)
(644868,644909)
(644922,644943)
(644985,645071)
(645076,645101)
(645133,645139)
(645174,645189)
(645214,645263)
(645282,645325)
(645331,645355)
(645394,645400)
(645454,645476)
(645486,645530)
(645547,645632)
(645645,645676)
(645687,645737)
(645754,645825)
(645840,645868)
(645886,645946)
(645958,645970)
(645980,646010)
(646032,646073)
(646105,646149)
(646165,646988)
(646996,647437)
(647456,647555)
(647566,647705)
(647732,647777)
(647806,647826)
(647848,647930)
(647939,648295)
(648300,648546)
(648557,648562)
(648574,648621)
(648631,648637)
(648650,648671)
(648708,648753)
(648765,648844)
(648855,648890)
(648924,648965)
(648985,649104)
(649151,649173)
(649188,649204)
(649209,649209)
(649222,649244)
(649252,649279)
(649293,649344)
(649351,649362)
(649385,649428)
(649462,649502)
(649533,649543)
(649570,650979)
(650990,651059)
(651064,651086)
(651093,651184)
(651198,651205)
(651211,651362)
(651370,651373)
(651379,651387)
(651397,651406)
(651414,651414)
(651421,651451)
(651460,651462)
(651498,651640)
(651661,651825)
(651848,651936)
(651942,652056)
(652075,652144)
(652171,652324)
(652345,652406)
(652419,652453)
(652465,652531)
(652543,652559)
(652574,652585)
(652596,652862)
(652881,652888)
(652915,652959)
(652979,653057)
(653124,653130)
(653155,653221)
(653232,653233)
(653244,653288)
(653304,653407)
(653423,653492)
(653527,653601)
(653613,653614)
(653623,653636)
(653643,653682)
(653709,653755)
(653778,653822)
(653831,653838)
(653860,653906)
(653923,654000)
(654028,654036)
(654054,654134)
(654142,654179)
(654194,654374)
(654388,654519)
(654539,654615)
(654673,654748)
(654780,654847)
(654864,654876)
(654886,655189)
(655196,655271)
(655277,655318)
(655323,655377)
(655405,655453)
(655458,655532)
(655544,655568)
(655604,655617)
(655644,655663)
(655707,655778)
(655791,655808)
(655831,655838)
(655865,655874)
(655882,655887)
(655895,655907)
(655954,655959)
(655965,656013)
(656064,656098)
(656123,656282)
(656297,656321)
(656329,656724)
(656736,656743)
(656769,656786)
(656806,656836)
(656864,656887)
(656898,656912)
(656919,656925)
(656932,657020)
(657026,657034)
(657040,657123)
(657138,657153)
(657160,657162)
(657200,657322)
(657334,657339)
(657345,657362)
(657399,657415)
(657427,657481)
(657506,657518)
(657550,657564)
(657580,657688)
(657717,657736)
(657747,657751)
(657762,657763)
(657796,657845)
(657873,657937)
(657999,658098)
(658126,658129)
(658150,658177)
(658206,658332)
(658345,658390)
(658398,658417)
(658440,658493)
(658510,658573)
(658597,658658)
(658674,658690)
(658701,658736)
(658750,658759)
(658770,658800)
(658854,658896)
(658945,659033)
(659043,659155)
(659179,659244)
(659250,659304)
(659320,659357)
(659380,659417)
(659430,659460)
(659502,659590)
(659610,659662)
(659684,659698)
(659752,659764)
(659787,659831)
(659849,659872)
(659901,659908)
(659947,659997)
(660010,660127)
(660169,660179)
(660189,660214)
(660250,660344)
(660394,660438)
(660454,660483)
(660506,660513)
(660521,660547)
(660559,660744)
(660771,660783)
(660788,660820)
(660842,660865)
(660919,660937)
(660967,660979)
(661007,661089)
(661096,661113)
(661168,661178)
(661201,661254)
(661302,661329)
(661335,661348)
(661360,661374)
(661412,661442)
(661451,661461)
(661468,661475)
(661536,661542)
(661554,661569)
(661599,661604)
(661618,661626)
(661638,661672)
(661699,661724)
(661737,661768)
(661825,661882)
(661906,661936)
(661945,662017)
(662035,662056)
(662091,662091)
(662105,662172)
(662185,662264)
(662282,662393)
(662434,662452)
(662479,662493)
(662503,662535)
(662551,662570)
(662590,662604)
(662614,662617)
(662685,662773)
(662785,662797)
(662809,662817)
(662830,662835)
(662854,662883)
(662907,663013)
(663026,663065)
(663081,663090)
(663101,663142)
(663162,663187)
(663198,663380)
(663412,663458)
(663490,663554)
(663559,663637)
(663649,663662)
(663667,664949)
(664961,665011)
(665044,665128)
(665140,665154)
(665181,665256)
(665269,665374)
(665386,665405)
(665415,665421)
(665427,665441)
(665461,665463)
(665469,665541)
(665588,665595)
(665605,665609)
(665622,665635)
(665667,665724)
(665739,665767)
(665773,665801)
(665820,665991)
(666000,666024)
(666054,666109)
(666117,666118)
(666154,666168)
(666189,666235)
(666265,666283)
(666319,666399)
(666407,666541)
(666555,666576)
(666583,666641)
(666651,666725)
(666737,666763)
(666771,666884)
(666904,666915)
(666937,666982)
(667008,667108)
(667118,667176)
(667189,667269)
(667282,667415)
(667432,667503)
(667514,667586)
(667593,667789)
(667800,667922)
(667931,667935)
(667944,668003)
(668013,668067)
(668078,668147)
(668159,668461)
(668476,668755)
(668776,668876)
(668883,668954)
(668961,669015)
(669032,669206)
(669219,669386)
(669398,669412)
(669442,669548)
(669559,669590)
(669616,669624)
(669631,669675)
(669708,669725)
(669748,669853)
(669862,669900)
(669908,669942)
(669967,670383)
(670390,670406)
(670419,670434)
(670451,670622)
(670632,670664)
(670692,670757)
(670765,670824)
(670891,670914)
(670932,670940)
(670969,670992)
(671031,671043)
(671055,671334)
(671346,671563)
(671629,671704)
(671718,671770)
(671815,671934)
(671939,671951)
(671985,671989)
(671998,672025)
(672052,672065)
(672115,672164)
(672219,672242)
(672257,672294)
(672313,672369)
(672376,672433)
(672510,672620)
(672632,672734)
(672745,672919)
(672924,673009)
(673025,673150)
(673167,673176)
(673192,673210)
(673222,673230)
(673260,673265)
(673278,673284)
(673298,673327)
(673342,673366)
(673386,673453)
(673471,673492)
(673510,673521)
(673540,673607)
(673618,673678)
(673732,673735)
(673755,673764)
(673771,673812)
(673825,673881)
(673892,673899)
(673919,673923)
(673951,673983)
(673992,673992)
(674019,674671)
(674681,674736)
(674744,675025)
(675031,675287)
(675302,675427)
(675443,675452)
(675463,676065)
(676124,676202)
(676213,676218)
(676254,676284)
(676333,676387)
(676402,676408)
(676420,676427)
(676468,676493)
(676507,676538)
(676557,676620)
(676633,676719)
(676766,676773)
(676794,676815)
(676833,676857)
(676864,676912)
(676926,676977)
(676983,677027)
(677058,677162)
(677187,677327)
(677333,677350)
(677363,677713)
(677753,677822)
(677833,678028)
(678039,678733)
(678744,678848)
(678879,678890)
(678913,678989)
(679000,679044)
(679057,679062)
(679084,679192)
(679219,679234)
(679242,679399)
(679404,679410)
(679425,679465)
(679480,679513)
(679573,679594)
(679600,679644)
(679662,679702)
(679738,679758)
(679787,679832)
(679840,679867)
(679881,679895)
(679917,679969)
(679985,680008)
(680020,680065)
(680073,680084)
(680091,680147)
(680163,680279)
(680292,680325)
(680370,680381)
(680388,680450)
(680466,680563)
(680581,680803)
(680809,680866)
(680889,680967)
(681033,681062)
(681075,681091)
(681108,681129)
(681139,681156)
(681213,681377)
(681420,681462)
(681477,681489)
(681511,681537)
(681547,681557)
(681564,681580)
(681596,681623)
(681633,681673)
(681688,681717)
(681735,681812)
(681835,681888)
(681897,681906)
(681928,681975)
(682021,682093)
(682135,682140)
(682156,682253)
(682272,682350)
(682368,682396)
(682416,682469)
(682482,682504)
(682526,682564)
(682578,682633)
(682650,682697)
(682735,682820)
(682828,682838)
(682871,682881)
(682894,682905)
(682988,683014)
(683048,683059)
(683087,683116)
(683146,683252)
(683257,683274)
(683301,683308)
(683326,683359)
(683386,683452)
(683473,683556)
(683572,683650)
(683664,684099)
(684108,684347)
(684372,684393)
(684483,684520)
(684595,684627)
(684642,684667)
(684698,684718)
(684769,684775)
(684816,684819)
(684841,684863)
(684871,684907)
(684912,685164)
(685180,685282)
(685293,685491)
(685503,685600)
(685611,685935)
(685980,686011)
(686018,686061)
(686077,686235)
(686264,686410)
(686428,686459)
(686484,686537)
(686587,686666)
(686704,686765)
(686782,686833)
(686841,686883)
(686907,686943)
(686959,686986)
(686995,687023)
(687031,687040)
(687055,687109)
(687135,687177)
(687185,687197)
(687229,687256)
(687278,687286)
(687293,687306)
(687340,687534)
(687544,688300)
(688319,688392)
(688404,688406)
(688431,688462)
(688468,688511)
(688536,688576)
(688587,688595)
(688616,688641)
(688649,688671)
(688699,688714)
(688722,688741)
(688759,688785)
(688840,688913)
(688925,688957)
(688984,689007)
(689012,689031)
(689040,689046)
(689068,689138)
(689152,689170)
(689190,689199)
(689208,689269)
(689278,689280)
(689289,689295)
(689308,689374)
(689379,689463)
(689469,689498)
(689510,689720)
(689737,689972)
(689979,690026)
(690064,690071)
(690109,690552)
(690561,690593)
(690611,690642)
(690658,690675)
(690693,690717)
(690736,690770)
(690780,690786)
(690792,690799)
(690850,690889)
(690898,691007)
(691065,691084)
(691093,691108)
(691189,691237)
(691279,691282)
(691297,691318)
(691347,691403)
(691468,691486)
(691496,691512)
(691557,691573)
(691597,691617)
(691636,691650)
(691678,691699)
(691737,691828)
(691843,691876)
(691896,692021)
(692035,692086)
(692107,692442)
(692452,692487)
(692494,692595)
(692607,692737)
(692755,692802)
(692814,692819)
(692835,692890)
(692904,692929)
(692944,693007)
(693017,693025)
(693055,693086)
(693099,693154)
(693166,693177)
(693206,693225)
(693243,693265)
(693285,693305)
(693331,693412)
(693426,693565)
(693586,693622)
(693637,693724)
(693735,693745)
(693768,693820)
(693844,693875)
(693890,693949)
(693960,693979)
(693990,694186)
(694201,694265)
(694288,694294)
(694300,694359)
(694370,694404)
(694412,694422)
(694432,694813)
(694821,694848)
(694888,694939)
(694948,695029)
(695049,695071)
(695085,695098)
(695122,695130)
(695154,695170)
(695233,695262)
(695298,695307)
(695320,695445)
(695472,695476)
(695494,695499)
(695517,695563)
(695569,695642)
(695670,695701)
(695716,695756)
(695767,695795)
(695809,695844)
(695890,696045)
(696052,696205)
(696213,696230)
(696238,696275)
(696307,696351)
(696363,696394)
(696417,696421)
(696429,696443)
(696454,696459)
(696475,696530)
(696585,696672)
(696680,696726)
(696752,696774)
(696807,696820)
(696828,696834)
(696867,696928)
(696958,696969)
(696982,696987)
(697005,697066)
(697086,697108)
(697125,697139)
(697207,697289)
(697312,697320)
(697337,697467)
(697494,697593)
(697618,698092)
(698112,698263)
(698280,698362)
(698442,698478)
(698500,698502)
(698523,698533)
(698586,698621)
(698650,698681)
(698691,698734)
(698751,698783)
(698793,698822)
(698838,698876)
(698893,698920)
(698930,698969)
(698982,699013)
(699057,699063)
(699102,699164)
(699175,699188)
(699205,699295)
(699342,699350)
(699362,699427)
(699471,699569)
(699583,699612)
(699636,699640)
(699658,699749)
(699757,699773)
(699782,699876)
(699906,699914)
(699940,700072)
(700086,700198)
(700217,700238)
(700246,700331)
(700344,700349)
(700361,700372)
(700410,700697)
(700714,700788)
(700835,700851)
(700858,700937)
(700961,701142)
(701161,701185)
(701209,701384)
(701401,701428)
(701439,701473)
(701518,701589)
(701604,701612)
(701659,701711)
(701722,703197)
(703207,703250)
(703256,703342)
(703374,703454)
(703477,703562)
(703570,703669)
(703702,703704)
(703714,703799)
(703809,703840)
(703853,703877)
(703890,703904)
(703936,703983)
(703989,704025)
(704031,704121)
(704136,704175)
(704197,704225)
(704240,704257)
(704265,704343)
(704353,704373)
(704380,704539)
(704569,704585)
(704635,704653)
(704665,704686)
(704698,704723)
(704736,704743)
(704757,704758)
(704770,704829)
(704845,704870)
(704881,704890)
(704896,705025)
(705034,705055)
(705066,705140)
(705154,705173)
(705180,705217)
(705234,705285)
(705291,705412)
(705425,705559)
(705570,705704)
(705721,705756)
(705784,705820)
(705841,705863)
(705870,705886)
(705892,705942)
(705949,705974)
(706060,706107)
(706124,706199)
(706239,706350)
(706384,706483)
(706510,706515)
(706549,706551)
(706579,706692)
(706697,706909)
(706915,707001)
(707014,707078)
(707086,707092)
(707104,707179)
(707212,707245)
(707304,707315)
(707356,707368)
(707392,707465)
(707485,707532)
(707555,707586)
(707596,707602)
(707617,707628)
(707646,707676)
(707698,707711)
(707719,707739)
(707748,707761)
(707781,707805)
(707823,707823)
(707845,707888)
(707922,707954)
(707964,707994)
(708064,708079)
(708092,708117)
(708142,708195)
(708216,708245)
(708267,708299)
(708313,708346)
(708396,708402)
(708414,708469)
(708477,708498)
(708522,708540)
(708577,708597)
(708609,708610)
(708620,708684)
(708691,708720)
(708835,708865)
(708919,708954)
(708973,708984)
(709008,709026)
(709035,709041)
(709051,709090)
(709108,709199)
(709207,709259)
(709272,709277)
(709288,709328)
(709338,709380)
(709389,709507)
(709528,709590)
(709609,709817)
(709825,709833)
(709852,709868)
(709918,709948)
(709975,709978)
(710011,710013)
(710025,710043)
(710053,710089)
(710110,710164)
(710191,710234)
(710379,710432)
(710500,710551)
(710574,710610)
(710619,710627)
(710688,710705)
(710751,710792)
(710836,710878)
(710907,710993)
(711044,711051)
(711093,711127)
(711147,711185)
(711235,711332)
(711340,711415)
(711425,711504)
(711525,711546)
(711571,711633)
(711646,711688)
(711700,711968)
(711976,712151)
(712159,712168)
(712211,712226)
(712237,712343)
(712366,712380)
(712427,712609)
(712621,712674)
(712681,713074)
(713086,713247)
(713253,713295)
(713302,713418)
(713434,713447)
(713461,713500)
(713518,713524)
(713533,713608)
(713641,713727)
(713754,713878)
(713895,713904)
(713916,713939)
(713950,714028)
(714036,714045)
(714052,714054)
(714064,714079)
(714088,714091)
(714103,714170)
(714244,714289)
(714335,714393)
(714411,714442)
(714493,714508)
(714529,714550)
(714576,714631)
(714646,714678)
(714687,714691)
(714745,714747)
(714757,714784)
(714835,714887)
(714894,714945)
(714966,714991)
(714999,715007)
(715048,715412)
(715419,715673)
(715683,715968)
(715975,716462)
(716469,716500)
(716505,716664)
(716673,717179)
(717211,717253)
(717265,717434)
(717451,718038)
(718048,718209)
(718222,718269)
(718282,718520)
(718525,718552)
(718579,718658)
(718673,718726)
(718737,718874)
(718884,718961)
(718967,718979)
(718991,719034)
(719061,719065)
(719074,719091)
(719112,719220)
(719260,719290)
(719316,719359)
(719371,719374)
(719425,719467)
(719493,719517)
(719540,719564)
(719591,719596)
(719607,719638)
(719652,719664)
(719694,719814)
(719836,719980)
(719998,720013)
(720065,720072)
(720084,720126)
(720158,720179)
(720216,720266)
(720291,720302)
(720315,720327)
(720348,720393)
(720399,720456)
(720463,720472)
(720496,720507)
